id	partner_id	acciones	ncontractes	npolizas_pagador	npolizas_titular	npolizas_socio	consumannual	maxconsumannual	polizas	tarifas	bool
3018	4257	15	2	1	0	1	6500	3500	37187,2046	2.0DHA,2.0DHA	True
3029	4271	6	2	1	0	1	6380	3500	40533,31597	2.0A,2.0A	True
3034	4277	6	1	1	0	0	1800	1800	2072	2.0A	True
3044	4287	10	1	1	0	0	2880	2880	3443	2.0A	True
3065	4316	5	1	1	0	0	2880	2880	2120	2.0A	True
3066	4319	4	2	2	0	0	2956	1800	2100,2551	2.0A,2.0A	True
3067	4320	8	2	1	1	0	3400	1900	22502,22309	2.0A,2.0A	True
3072	4328	53	4	0	0	4	9360	3840	39093,39421,39794,2110	2.0A,2.0A,2.0A,2.0A	True
3075	4332	6	2	1	0	1	4300	2500	62322,2161	2.0A,2.0A	True
3078	4335	13	1	0	0	1	2880	2880	2109	2.0A	True
3093	4353	17	1	1	0	0	4432	4432	2130	2.0A	True
3099	4359	14	1	1	0	0	3307	3307	47828	2.0DHA	True
3101	4362	3	1	1	0	0	1800	1800	37887	2.0A	True
3102	4364	20	3	3	0	0	7090	7000	65453,2347,65457	2.0A,2.0A,2.0A	True
3106	4369	10	1	1	0	0	2400	2400	2141	2.0A	True
3112	4376	23	3	3	0	0	6000	2400	37792,2146,2144	2.0A,2.0A,2.0A	True
3130	4396	15	2	1	0	1	6720	3840	3503,51467	2.0A,2.0A	True
3136	4403	5	6	1	0	5	20638	6000	46148,40059,23175,3214,45667,47108	2.0A,2.0DHA,2.0DHA,2.0DHA,2.0A,2.0A	True
3138	4405	15	2	1	0	1	5200	3400	40805,2187	2.0A,2.0A	True
3140	4407	6	2	1	0	1	4080	2880	40799,2195	2.0A,2.0A	True
3148	4415	11	1	1	0	0	1600	1600	2357	2.0A	True
3164	4433	7	1	1	0	0	2880	2880	9146	2.0DHA	True
3167	4436	6	0	0	0	0	None	None	None	None	True
3180	4449	5	1	1	0	0	1500	1500	55216	2.0A	True
3187	4458	9	1	1	0	0	1800	1800	4736	2.0A	True
3190	4462	5	3	1	0	2	10514	8105	2494,2390,21487	2.0DHA,2.0A,2.0DHA	True
3210	4485	1	4	2	0	2	6757	3288	6346,65590,2250,33002	2.0A,2.0A,2.0A,2.0A	True
3246	4533	10	1	1	0	0	3840	3840	2270	2.0A	True
3267	4556	4	1	1	0	0	85	85	35156	2.0A	True
3273	4565	10	4	2	0	2	9000	2400	16052,2302,16091,16067	2.0A,2.0A,2.0A,2.0A	True
3274	4566	27	2	2	0	0	6000	4800	2299,2298	2.0A,2.0DHA	True
3277	4570	9	1	1	0	0	7	7	2301	2.0A	True
3286	4583	15	3	3	0	0	4200	2500	2349,2429,31562	2.0A,2.0A,2.0A	True
3299	4602	10	3	2	0	1	5900	3000	17087,2338,2561	2.0A,2.0A,2.0A	True
3311	4618	5	2	2	0	0	2700	1800	3203,2413	2.0A,2.0DHA	True
3312	4619	10	1	1	0	0	2600	2600	2362	2.0A	True
3320	4629	4	3	1	0	2	10197	7582	16146,58494,2587	2.0A,2.0A,2.0A	True
3328	4640	2	2	1	0	1	5760	2880	2377,59832	2.0A,2.0A	True
3331	4643	14	1	1	0	0	2400	2400	2379	2.0A	True
3337	4650	6	1	1	0	0	1980	1980	2385	2.0A	True
3344	4658	5	1	1	0	0	2400	2400	17213	2.0A	True
3350	4665	8	1	1	0	0	1200	1200	2609	2.0A	True
3366	4685	7	4	1	0	3	9823	3223	54845,5711,42468,42464	2.0A,2.0A,2.0A,2.0A	True
3374	4695	10	1	1	0	0	2400	2400	2411	2.0A	True
3380	4702	3	2	1	0	1	4017	2217	45385,4318	2.0A,2.0A	True
3384	4706	10	1	1	0	0	2700	2700	3309	2.0A	True
3393	4719	12	1	0	0	1	5125	5125	47661	2.1A	True
3397	4723	10	3	0	0	3	7219	3705	2543,27169,61177	2.0A,2.0A,2.0DHA	True
3398	4724	1	0	0	0	0	None	None	None	None	True
3403	4731	12	1	1	0	0	1900	1900	56666	2.0A	True
3405	4734	3	1	1	0	0	2000	2000	2455	2.0A	True
3406	4735	23	1	1	0	0	3900	3900	2453	2.0DHA	True
3413	4742	4	1	1	0	0	1500	1500	22736	2.0DHA	True
3418	4749	9	2	2	0	0	3000	1800	2487,2488	2.0A,2.0A	True
3436	4769	11	3	1	1	1	5400	1800	17042,38496,2655	2.0A,2.0A,2.0A	True
3444	4780	4	1	1	0	0	1800	1800	3249	2.0A	True
3450	4790	7	1	1	0	0	2700	2700	2531	2.0A	True
3452	4792	1	4	1	0	3	5866	1973	67767,55348,67743,2525	2.0A,2.0A,2.0A,2.0A	True
3461	4802	10	2	2	0	0	4393	2593	39055,2527	2.0A,2.0A	True
3468	4809	3	1	1	0	0	1800	1800	2522	2.0A	True
3521	4869	3	1	1	0	0	2400	2400	2565	2.0DHA	True
3524	4873	3	1	1	0	0	3000	3000	2568	2.0DHA	True
3544	4898	4	1	1	0	0	1800	1800	2721	2.0A	True
3546	4900	20	2	1	0	1	12800	8000	52656,2715	2.1A,2.0A	True
3548	4903	7	1	1	0	0	2500	2500	2589	2.0A	True
3552	4907	7	1	1	0	0	4800	4800	2591	2.0A	True
3553	4908	5	1	1	0	0	2500	2500	2781	2.0A	True
3571	4929	4	1	1	0	0	2300	2300	2671	2.0A	True
3576	4935	2	3	1	0	2	20867	16579	70652,3701,52096	2.1A,2.0A,2.0A	True
3596	4959	8	2	1	0	1	6500	4300	9623,3506	2.0A,2.0A	True
3599	4962	7	1	1	0	0	1500	1500	2859	2.0A	True
3619	4988	3	6	1	0	5	9553	2880	71604,41818,7772,31662,7993,2729	2.0A,2.0A,2.0A,2.0A,2.0A,2.0A	True
3640	5013	15	3	3	0	0	8400	4200	2693,6199,10440	2.0A,2.0A,2.0A	True
3646	5022	4	2	1	0	1	1454	1250	29011,2712	2.0A,2.0DHA	True
3654	5033	1	1	1	0	0	3000	3000	2696	2.0A	True
3660	5043	18	2	2	0	0	6900	6500	2714,5376	2.0DHA,2.0A	True
3673	5057	20	2	1	0	1	22000	12000	2800,22650	2.0A,2.0A	True
3689	5090	10	2	1	0	1	7880	5000	33360,32513	2.0A,2.0A	True
3701	5111	7	1	1	0	0	3000	3000	28500	2.0A	True
3719	5134	7	1	1	0	0	5280	5280	2804	2.0A	True
3726	5141	3	3	1	0	2	8161	6000	2832,2806,16022	2.0DHA,2.0DHA,2.0DHA	True
3758	5179	12	1	1	0	0	2880	2880	2837	2.0A	True
3759	5180	16	1	1	0	0	1800	1800	3349	2.0A	True
3761	5182	10	4	1	0	3	21350	10450	66601,45481,15179,2843	2.0DHA,2.0DHA,3.0A,2.0DHA	True
3778	5203	1	2	2	0	0	3223	2011	52700,52702	2.0A,2.0A	True
3786	5211	20	1	1	0	0	6800	6800	3404	2.0A	True
3792	5217	15	1	1	0	0	2400	2400	2959	2.0A	True
3794	5219	3	2	1	0	1	2600	1800	63149,2884	2.0A,2.0A	True
3805	5231	4	1	1	0	0	2880	2880	51235	2.0A	True
3813	5239	7	1	1	0	0	2400	2400	6126	2.0A	True
3819	5246	2	5	1	0	4	28518	10500	20222,34778,34174,3803,34461	2.0A,2.0A,2.0A,2.1A,2.0A	True
3821	5248	6	4	1	0	3	7050	2400	74623,3202,33197,37932	2.0A,2.0A,2.0A,2.0A	True
3822	5249	12	7	2	0	5	18050	3750	68510,64362,42114,68498,2912,40922,42112	2.0A,2.0A,2.0A,2.0A,2.0DHA,3.0A,2.0A	True
3842	5277	6	1	1	0	0	1500	1500	2922	2.0A	True
3852	5289	12	3	1	0	2	8050	3600	2933,4129,16368	2.0A,2.0A,2.0A	True
3853	5290	20	3	3	0	0	9200	4800	2934,62514,58455	2.0DHA,2.0A,2.0A	True
3857	5299	6	1	1	0	0	3600	3600	2944	2.0A	True
3863	5305	14	2	1	0	1	12000	8000	2952,58940	2.0A,2.1DHA	True
3867	5309	30	3	3	0	0	7541	6241	4920,12627,29273	2.0A,2.0A,2.0A	True
3872	5317	8	1	1	0	0	3500	3500	2970	2.0A	True
3878	5323	7	2	2	0	0	3270	2400	3004,57964	2.0A,2.0A	True
3885	5332	18	2	1	0	1	6626	4000	19601,2993	2.0A,2.0A	True
3892	5343	20	2	2	0	0	6720	3840	3007,3006	2.0A,2.0A	True
3913	5376	10	1	1	0	0	940	940	73562	2.0A	True
3916	5379	6	1	1	0	0	1587	1587	45647	2.0A	True
3918	5383	4	1	1	0	0	2000	2000	3068	2.0A	True
3923	5395	2	3	1	0	2	5360	2200	19765,19403,3108	2.0A,2.0A,2.0A	True
3925	5399	5	1	1	0	0	2400	2400	3480	2.0A	True
3942	5420	8	1	1	0	0	1500	1500	7551	2.0A	True
3954	5434	4	1	1	0	0	3000	3000	3131	2.0A	True
3969	5450	2	1	1	0	0	2400	2400	3763	2.0A	True
3995	5480	12	2	1	0	1	8984	5400	3170,67682	2.0DHA,2.0A	True
4021	5509	3	3	1	0	2	6900	3000	24917,57742,3209	2.0A,2.0A,2.0A	True
4028	5517	10	3	1	0	2	4800	2400	74624,29041,56977	2.0A,2.0A,2.0A	True
4029	5518	5	1	1	0	0	3500	3500	3212	2.0DHA	True
4040	5529	9	1	1	0	0	2880	2880	3219	2.0A	True
4043	5532	8	2	2	0	0	2200	2000	3410,37741	2.0A,2.0A	True
4068	5560	6	2	1	0	1	3600	1800	26285,3313	2.0A,2.0A	True
4071	5565	15	1	1	0	0	4500	4500	3262	2.0DHA	True
4101	5602	3	1	1	0	0	2880	2880	3282	2.0A	True
4116	5618	15	4	2	0	2	8200	4000	9039,63407,14378,13390	2.0A,2.0A,2.1A,2.0A	True
4117	5619	8	2	1	0	1	6801	4800	30911,12631	2.0A,2.0A	True
4119	5621	15	3	1	0	2	17900	9500	27213,35613,3304	2.0A,2.0A,2.0A	True
4123	5626	15	2	1	0	1	4800	2400	6414,3305	2.0A,2.0DHS	True
4126	5630	12	2	2	0	0	2100	1500	3632,33972	2.0DHA,2.0A	True
4139	5644	10	1	0	0	1	1800	1800	13716	2.0A	True
4148	5654	2	1	1	0	0	2880	2880	3334	2.0A	True
4156	5662	11	1	1	0	0	1800	1800	3366	2.0A	True
4158	5664	80	4	0	0	4	21908	11530	19093,19095,19091,19097	2.0A,2.0DHA,2.0A,2.0DHA	True
4172	5678	9	5	2	0	3	13310	6000	3384,15206,3385,68171,51504	2.0DHA,2.0A,2.0DHA,2.0DHA,2.0A	True
4184	5691	20	2	1	0	1	2629	1800	3364,45459	2.0A,2.0A	True
4190	5697	10	1	1	0	0	1800	1800	3378	2.0A	True
4199	5707	15	1	1	0	0	2880	2880	3749	2.0A	True
4204	5713	15	1	1	0	0	2400	2400	33250	2.0A	True
4245	5759	4	5	1	0	4	16600	4000	54308,44075,42884,39687,44093	2.0DHA,2.0A,2.0DHA,2.0DHA,2.0A	True
4247	5762	5	1	1	0	0	3000	3000	3433	2.0DHA	True
4256	5773	9	1	1	0	0	1800	1800	21005	2.0A	True
4265	5782	20	2	2	0	0	4200	2400	7098,7093	2.0A,2.0A	True
4267	5784	6	1	1	0	0	2100	2100	3445	2.0A	True
4270	5787	10	1	1	0	0	4800	4800	3522	2.0A	True
4293	5812	12	3	1	0	2	7450	3250	52402,38958,3477	2.0A,2.0A,2.0DHA	True
4312	5838	10	1	0	0	1	1000	1000	33272	2.0A	True
4316	5842	13	3	1	0	2	7680	2880	3508,69513,67464	2.0A,2.0A,2.0DHA	True
4327	5855	5	2	0	0	2	4452	4000	53024,3530	2.0A,2.0A	True
4329	5857	5	1	1	0	0	1800	1800	4028	2.0A	True
4331	5859	10	1	1	0	0	3500	3500	3703	2.0A	True
4335	5866	13	6	1	3	2	6804	1800	44438,30948,66043,30943,30952,30954	2.0A,2.0A,2.0A,2.0A,2.0A,2.0A	True
4340	5872	7	3	0	0	3	7260	2880	33063,3521,33061	2.0A,2.0A,2.0A	True
4349	5884	8	1	1	0	0	2555	2555	3534	2.0DHA	True
4374	5917	4	1	1	0	0	1200	1200	3557	2.0A	True
4375	5918	12	2	1	0	1	7259	4800	12667,55780	2.0DHA,2.0A	True
4386	5931	7	1	1	0	0	1800	1800	3571	2.0A	True
4390	5936	7	1	1	0	0	2500	2500	3577	2.0A	True
4391	5938	7	1	1	0	0	2100	2100	3576	2.0A	True
4393	5940	13	2	2	0	0	3400	3000	3698,3697	2.0A,2.0DHA	True
4414	5969	19	1	1	0	0	3840	3840	9187	2.0DHA	True
4420	5977	20	1	1	0	0	4200	4200	3603	2.0A	True
4425	5982	9	2	2	0	0	5290	3600	47366,3609	2.0A,2.0A	True
4426	5983	14	2	1	0	1	5270	3650	3712,24516	2.0A,2.0A	True
4427	5984	2	3	1	0	2	7680	3000	3674,41227,30609	2.0A,2.0A,2.0A	True
4438	5999	10	2	1	0	1	3400	1800	16158,38962	2.0DHA,2.0DHA	True
4447	6013	8	1	1	0	0	1900	1900	3638	2.0A	True
4455	6021	7	2	1	0	1	3720	1920	45403,3642	2.0A,2.0A	True
4457	6025	11	2	1	0	1	4875	2772	40151,3648	2.0A,2.0A	True
4458	6026	3	1	1	0	0	950	950	3649	2.0A	True
4484	6057	3	2	1	0	1	2100	1800	3682,49038	2.0A,2.0A	True
4508	6087	10	3	1	0	2	6700	3000	3709,55272,65495	2.0DHA,2.0A,2.0A	True
4527	6112	6	3	1	0	2	6640	3840	18226,3751,30603	2.0A,2.0DHA,2.0DHA	True
4531	6118	4	2	1	0	1	833	829	59703,35327	2.0A,2.0A	True
4552	6144	14	1	1	0	0	2400	2400	3768	2.0A	True
4572	6169	9	2	1	0	1	2160	1800	4839,4624	2.0A,2.0A	True
4575	6174	4	6	1	0	5	14034	3500	3788,70450,56395,56267,66935,9854	2.0A,2.0A,2.0A,2.0A,2.0A,2.0A	True
4600	6207	12	3	1	0	2	5450	2950	3886,11024,49237	2.0A,2.0A,2.0A	True
4604	6212	5	1	0	0	1	2400	2400	3821	2.0A	True
4607	6217	25	1	1	0	0	2880	2880	3917	2.0A	True
4615	6229	12	3	1	0	2	2893	2200	73885,73887,3840	2.0A,2.0A,2.0A	True
4616	6230	4	4	1	0	3	9522	3177	61520,61516,3835,61793	2.0A,2.0A,2.0A,2.0A	True
4622	6238	2	1	1	0	0	2880	2880	4082	2.0A	True
4630	6246	2	2	2	0	0	7080	5280	3883,50110	2.0A,2.0A	True
4633	6249	20	3	1	0	2	13518	6718	68574,21691,3845	2.0A,2.0A,2.0A	True
4641	6257	8	5	1	0	4	9600	2400	4025,28600,27988,26161,26159	2.0A,2.0DHA,2.0A,2.0A,2.0A	True
4648	6269	5	2	1	0	1	3226	1626	33363,3863	2.0A,2.0A	True
4651	6272	5	1	1	0	0	1800	1800	3911	2.0A	True
4672	6296	20	5	5	0	0	5300	2400	55511,55515,25254,3881,43575	2.0A,2.0A,2.0A,2.0A,2.0A	True
4682	6309	1	2	1	0	1	4500	3300	3891,3892	2.0A,2.0A	True
4683	6310	12	2	1	0	1	6335	3935	4572,44143	2.0DHA,2.0A	True
4700	6338	5	1	1	0	0	1650	1650	3923	2.0A	True
4704	6343	10	1	1	0	0	2400	2400	3922	2.0A	True
4713	6352	10	2	2	0	0	3030	2880	53304,4511	2.0A,2.0A	True
4715	6357	15	10	1	0	9	23541	3840	71743,66556,66774,17386,68031,17397,68446,3978,64811,30354	2.0A,2.0A,2.0A,2.0A,2.0A,2.0A,2.0A,2.0DHA,2.0A,2.0A	True
4723	6366	30	6	3	0	3	21630	7500	52984,3940,3939,3941,53004,72028	2.0DHA,2.0DHA,2.0DHA,2.0DHA,2.0A,2.0DHA	True
4750	6398	13	1	1	0	0	3840	3840	4066	2.0A	True
4753	6401	2	1	1	0	0	2400	2400	41433	2.0A	True
4756	6404	3	1	1	0	0	1800	1800	48334	2.0A	True
4761	6414	20	6	1	0	5	17821	10507	72086,34959,35504,44416,4271,13417	2.0A,2.0A,2.0A,2.0A,2.0A,2.0A	True
4762	6415	12	2	1	0	1	19069	16069	3992,33067	2.0A,3.0A	True
4768	6425	20	1	1	0	0	4572	4572	4072	2.0A	True
4775	6437	6	1	1	0	0	3000	3000	4068	2.0A	True
4778	6440	11	5	0	0	5	16164	5280	70274,46614,4238,23077,46902	2.0DHA,2.0A,2.0DHA,2.0A,2.0A	True
4788	6453	5	3	1	0	2	6639	4139	32928,13236,52521	2.0A,2.0A,2.0A	True
4790	6455	7	3	1	0	2	8980	5280	4294,57952,59364	2.0A,2.0A,2.0A	True
4793	6458	7	1	1	0	0	3500	3500	4398	2.0A	True
4794	6459	5	1	1	0	0	1800	1800	5284	2.0A	True
4809	6480	2	5	1	0	4	9999	4293	22076,4024,9627,22078,41958	2.0A,2.0A,2.0A,2.0A,2.0A	True
4814	6488	15	1	1	0	0	3000	3000	12581	2.0A	True
4816	6490	5	2	1	0	1	4200	2400	28085,4049	2.0A,2.0A	True
4820	6497	20	2	2	0	0	3657	1857	5496,42472	2.0DHA,2.0DHA	True
4826	6503	2	1	1	0	0	1920	1920	57524	2.0A	True
4838	6519	15	2	1	0	1	7000	5000	23451,25673	2.0DHA,2.0A	True
4850	6541	9	2	1	0	1	6700	4200	4086,28801	2.0DHA,2.0A	True
4855	6549	6	1	1	0	0	1500	1500	4088	2.0DHA	True
4859	6553	16	1	1	0	0	2400	2400	44768	2.0A	True
4871	6566	10	1	1	0	0	3840	3840	4190	2.0A	True
4878	6573	7	2	2	0	0	4700	2400	50455,4105	2.0A,2.0A	True
4888	6588	6	5	1	0	4	11632	3600	5073,67151,38370,68360,60085	2.0A,2.0A,2.0A,2.0A,2.0A	True
4894	6595	8	6	1	0	5	28388	9480	11320,38149,8508,67427,4125,67429	2.0DHA,2.0A,2.0A,2.0A,2.0DHA,2.0A	True
4898	6600	3	1	1	0	0	2400	2400	4127	2.0A	True
4913	6621	6	1	1	0	0	2000	2000	4153	2.0A	True
4916	6625	3	2	1	0	1	2800	1800	41748,4919	2.0A,2.0A	True
4932	6655	4	1	1	0	0	1800	1800	7678	2.0A	True
4934	6657	10	1	1	0	0	1800	1800	4175	2.0A	True
4945	6669	10	1	0	0	1	2400	2400	4306	2.0A	True
4949	6673	10	3	1	0	2	3022	3000	70998,40965,56744	2.0A,2.0A,2.0A	True
4974	6702	5	1	1	0	0	850	850	5105	2.0A	True
4977	6705	3	2	1	0	1	1842	1116	64673,4311	2.0A,2.0A	True
4981	6710	12	1	1	0	0	9480	9480	5610	2.1A	True
4988	6725	8	2	1	0	1	3672	2200	4234,48715	2.0A,2.0A	True
4990	6732	8	1	1	0	0	2400	2400	20311	2.0A	True
4999	6741	4	1	1	0	0	2000	2000	4256	2.0A	True
5017	6762	12	4	3	0	1	10000	4000	70456,42138,4272,31005	2.0A,2.0A,2.0A,2.0A	True
5023	6768	15	1	1	0	0	3000	3000	4314	2.0A	True
5030	6776	11	0	0	0	0	None	None	None	None	True
5043	6791	24	1	1	0	0	6000	6000	4297	2.0A	True
5049	6804	9	2	2	0	0	485	265	4324,36213	2.0A,2.0A	True
5050	6806	10	3	2	0	1	6100	2500	13164,8812,13168	2.0A,2.0DHA,2.0A	True
5059	6820	40	4	3	0	1	11520	3840	21142,69754,4523,4521	2.0A,2.0A,2.0A,2.0A	True
5067	6828	8	1	1	0	0	2880	2880	4326	2.0A	True
5113	6923	5	1	1	0	0	1800	1800	5702	2.0A	True
5177	7048	5	1	1	0	0	1800	1800	5089	2.0A	True
5181	7052	3	1	1	0	0	1800	1800	6178	2.0A	True
5184	7058	5	4	3	0	1	6480	2880	15629,30996,5407,48725	2.0A,2.0A,2.0A,2.0A	True
5202	7088	5	2	1	0	1	4256	2400	4702,63589	2.0A,2.0A	True
5215	7103	12	2	1	0	1	1811	1800	6206,67091	2.0A,2.0A	True
5219	7113	4	2	1	0	1	5760	3360	17037,21608	2.0A,2.0A	True
5229	7132	30	1	1	0	0	5200	5200	4781	2.0A	True
5237	7155	6	1	1	0	0	5000	5000	4963	2.0A	True
5246	7170	11	1	1	0	0	2880	2880	4829	2.0A	True
5247	7171	7	1	1	0	0	2200	2200	9082	2.0A	True
5250	7177	3	3	0	0	3	7440	3840	5352,42542,42646	2.0A,2.0A,2.0A	True
5251	7178	10	2	1	0	1	4800	2400	4847,64228	2.0A,2.0A	True
5272	7220	2	3	1	0	2	10500	6900	53659,58524,4942	2.0A,2.0A,2.0A	True
5273	7221	8	1	1	0	0	1824	1824	4944	2.0A	True
5277	7225	9	1	1	0	0	2368	2368	4973	2.0A	True
5283	7238	15	1	1	0	0	3000	3000	4959	2.0A	True
5290	7248	12	2	1	0	1	5669	3169	27814,5007	2.0A,2.0DHA	True
5301	7277	50	2	1	0	1	7680	5280	12105,5017	2.0A,2.0A	True
5306	7295	7	2	1	0	1	5966	3866	5184,45361	2.0A,2.0A	True
5307	7296	9	3	1	0	2	7900	3900	5057,24911,45103	2.0DHA,2.0A,2.0A	True
5308	7297	6	3	1	0	2	9100	5000	5063,49100,30623	2.0A,2.0A,2.0A	True
5320	7324	5	2	2	0	0	3300	2400	5981,12034	2.0A,2.0A	True
5322	7326	7	1	1	0	0	2400	2400	5563	2.0A	True
5348	7365	7	1	1	0	0	4000	4000	5172	2.0A	True
5359	7382	4	2	1	0	1	6400	4000	9035,5196	2.0A,2.0A	True
5363	7386	20	2	1	0	1	6720	3840	13718,5210	2.0DHA,2.0A	True
5368	7393	5	1	1	0	0	3840	3840	35560	2.0DHA	True
5369	7406	2	3	1	0	2	9460	7841	58000,12605,58030	2.0A,2.0A,2.0A	True
5397	7469	17	1	1	0	0	4800	4800	5321	2.0A	True
5399	7476	3	1	1	0	0	2432	2432	5478	2.0A	True
5441	7559	3	4	1	0	3	12907	5260	23234,14061,23737,72270	2.0DHA,2.0A,2.0DHA,2.0A	True
5452	7584	6	4	2	0	2	7014	2000	5484,5482,62719,63329	2.0DHA,2.0DHA,2.0A,2.0A	True
5463	7632	5	2	1	0	1	3155	1655	5553,31763	2.0A,2.0A	True
5487	7695	6	5	1	0	4	6780	3285	42397,74260,54316,12962,12020	2.0A,2.0A,2.0DHA,2.0A,2.0A	True
5504	7720	8	1	1	0	0	3200	3200	5768	2.0A	True
5510	7726	4	1	1	0	0	2686	2686	46828	2.0DHA	True
5511	7728	5	1	1	0	0	2400	2400	5674	2.0A	True
5515	7732	6	3	1	0	2	6300	2700	6124,8578,23141	2.0A,2.0A,2.0A	True
5517	7739	8	2	0	0	2	5280	2880	31578,6682	2.0DHA,2.0A	True
5518	7741	6	1	1	0	0	48000	48000	23548	2.0A	True
5525	7748	9	1	1	0	0	3600	3600	5894	2.0A	True
5536	7775	3	5	1	0	4	22450	9000	17799,6884,6740,21158,5758	2.0A,2.0A,2.0A,2.0A,2.0DHA	True
5550	7797	10	1	1	0	0	1800	1800	5780	2.0A	True
5553	7800	7	1	1	0	0	1800	1800	6144	2.0DHA	True
5554	7801	7	4	1	0	3	6240	3840	66404,12640,12644,5870	2.0A,2.0A,2.0A,2.0A	True
5560	7808	20	1	1	0	0	3641	3641	5892	2.0A	True
5561	7809	10	1	1	0	0	3840	3840	5802	2.0A	True
5568	7822	6	1	1	0	0	3000	3000	21054	2.0DHA	True
5569	7824	4	2	1	0	1	3600	1800	5987,5832	2.0A,2.0DHA	True
5576	7835	11	4	1	0	3	25680	11500	35664,70861,49784,5900	2.1DHA,2.0DHA,2.1DHA,2.0DHA	True
5597	7868	10	1	1	0	0	1050	1050	5890	2.0A	True
5598	7869	2	2	1	0	1	4586	4300	32075,6802	2.0A,2.0DHA	True
5609	7889	40	2	1	0	1	15000	12000	6015,56959	2.1A,2.0A	True
5625	7928	14	7	2	0	5	20420	4500	23209,66901,67845,67029,72839,10892,29518	2.0A,2.0A,2.0DHA,2.0DHA,2.0A,2.0DHA,2.0A	True
5627	7932	3	1	1	0	0	750	750	5991	2.0A	True
5632	7940	5	1	1	0	0	1800	1800	7840	2.0A	True
5643	7955	10	1	1	0	0	1800	1800	12848	2.0DHA	True
5650	7964	17	1	1	0	0	4880	4880	8798	2.0A	True
5697	8027	12	0	0	0	0	None	None	None	None	True
5722	8081	6	1	1	0	0	1300	1300	6798	2.0A	True
5724	8085	12	2	2	0	0	4500	2500	6242,6245	2.0A,2.0A	True
5736	8109	12	2	2	0	0	5400	3000	69993,6279	2.0A,2.0A	True
5738	8111	5	2	1	1	0	3800	2000	6703,14369	2.0A,2.0A	True
5748	8124	21	1	1	0	0	6000	6000	6303	2.0DHS	True
5753	8138	10	2	2	0	0	1805	1800	7117,67865	2.0A,2.0A	True
5769	8177	7	1	1	0	0	1400	1400	6364	2.0A	True
5801	8247	9	2	1	0	1	7000	5000	23226,9440	2.0A,2.0DHA	True
5804	8254	10	3	1	0	2	7700	3000	6451,33247,32171	2.0DHA,2.0DHA,2.0DHA	True
5812	8262	5	1	1	0	0	1500	1500	6544	2.0A	True
5819	8275	20	1	1	0	0	8108	8108	59633	2.0DHA	True
5822	8285	13	2	2	0	0	3250	3000	6494,36178	2.0A,2.0A	True
5833	8304	8	3	1	0	2	8340	3840	27505,67666,13364	2.0A,2.0A,2.0DHA	True
5868	8363	10	1	0	0	1	1800	1800	22207	2.0A	True
5882	8399	16	3	0	0	3	9677	4000	7712,50499,48958	2.0A,2.0A,2.0A	True
5893	8412	15	1	1	0	0	3000	3000	6676	2.0A	True
5898	8417	20	2	2	0	0	5760	2880	20773,7180	2.0A,2.0A	True
5913	8434	7	1	1	0	0	1800	1800	6701	2.0DHA	True
5924	8452	6	2	2	0	0	930	900	54071,7648	2.0A,2.0A	True
5927	8455	3	2	1	0	1	5900	3500	6736,34468	2.0A,2.0A	True
5942	8482	6	1	1	0	0	2400	2400	19380	2.0A	True
5945	8489	8	1	1	0	0	4	4	6784	2.0DHA	True
5952	8498	2	1	1	0	0	2500	2500	25320	2.0A	True
5965	8518	8	2	1	0	1	3960	2400	6904,42522	2.0A,2.0A	True
5967	8520	10	1	1	0	0	2990	2990	49325	2.0A	True
5981	8545	1	1	1	0	0	1098	1098	33804	2.0A	True
5988	8552	15	2	2	0	0	5200	2800	7038,41878	2.0A,2.0A	True
5994	8563	12	4	1	0	3	7700	4200	35500,35502,6892,23930	2.0A,2.0A,2.0A,2.0A	True
5995	8564	6	1	1	0	0	1440	1440	6894	2.0DHA	True
6005	8578	1	2	1	0	1	5040	3840	47830,6988	2.0DHA,2.0A	True
6014	8593	13	1	1	0	0	2880	2880	7078	2.0A	True
6029	8616	1	1	1	0	0	260	260	55095	2.0A	True
6030	8617	5	3	1	0	2	7440	3840	68514,6958,68518	2.0A,2.0A,2.0A	True
6031	8622	4	1	1	0	0	3000	3000	6996	2.0DHA	True
6060	8676	14	3	1	0	2	5400	1800	8596,73427,70087	2.0A,2.0A,2.0A	True
6080	8716	10	1	0	0	1	2200	2200	7196	2.0A	True
6094	8734	6	1	1	0	0	1	1	7431	2.0A	True
6096	8740	7	1	1	0	0	2600	2600	7545	2.0A	True
6099	8747	13	1	1	0	0	2880	2880	18713	2.0A	True
6113	8772	8	1	1	0	0	2400	2400	7388	2.0A	True
6123	8789	12	1	1	0	0	4000	4000	7270	2.0A	True
6131	8824	5	4	1	0	3	14100	7300	25999,17951,25564,7333	2.0A,2.0A,2.0A,2.0DHA	True
6140	8840	10	1	1	0	0	3840	3840	7315	2.0DHA	True
6150	8854	30	2	2	0	0	8400	6000	12412,7370	2.0A,2.0A	True
6159	8876	10	3	1	0	2	4830	2400	69174,7486,70025	2.0A,2.0A,2.0A	True
6163	8880	12	1	1	0	0	4000	4000	7376	2.0A	True
6169	8892	10	1	1	0	0	2400	2400	71326	2.0A	True
6177	8909	4	2	0	1	1	5280	2880	30435,9223	2.0A,2.0A	True
6216	8966	8	1	1	0	0	1962	1962	7646	2.0A	True
6233	8986	8	2	1	0	1	700	350	37512,37472	2.0A,2.0A	True
